step,loss_total,loss_per_pos,grad_norm_total,grad_norm_per_pos,grad_ratio_per_pos,handle_ratio,dd_per_pos,cos_per_pos
53500,1.2063649892807007,"[0.004531404469162226, 2.1694252490997314, 2.2874486446380615, 2.317755699157715, 2.3131015300750732, 0.558552622795105, 0.00010439536708872765, 7.450578820566989e-09]",1.2402234077453613,"[0.22750478982925415, 3.426126480102539, 2.7790277004241943, 2.609557628631592, 1.9820826053619385, 5.950747966766357, 0.005860064644366503, 5.971430141471501e-07]","[0.18343855502843784, 2.76250751171597, 2.240747661323592, 2.1041028675435047, 1.598165776410578, 4.798125829268452, 0.00472500729124254, 4.814801997913537e-07]","[50.20613479614258, 1.5792784690856934, 1.2149027585983276, 1.1258984804153442, 0.8568938970565796, 10.653871536254883, 56.12800216674805, 34.21909713745117]","[0.004922905936837196, 2.527674436569214, 2.212514877319336, 1.9038057327270508, 1.287109136581421, 4.3692169189453125, -1.1818659913842566e-05, 1.3456352476737266e-08]","[0.017447414114871777, 0.5948641832872664, 0.6419384659514913, 0.5882417083562176, 0.5235928400431026, 0.5920142029113868, -0.0016261698511499782, 0.018169755141102466]"
54000,1.1627156734466553,"[0.0011634635739028454, 2.0581929683685303, 2.2549867630004883, 2.300241470336914, 2.297788619995117, 0.389295756816864, 5.577933188760653e-05, 0.0]",1.2009755373001099,"[0.04972430691123009, 3.6912248134613037, 2.5422353744506836, 1.9245259761810303, 2.3985140323638916, 4.961540699005127, 0.003952953033149242, 5.7526148289355206e-09]","[0.041403263735924505, 3.073522065036791, 2.1168086239007287, 1.6024689233117273, 1.9971381246914863, 4.1312587516637285, 0.003291451749330216, 4.789951710313654e-09]","[42.7378044128418, 1.7934298515319824, 1.1273837089538574, 0.8366625905036926, 1.0438358783721924, 12.744913101196289, 70.8550033569336, 0.5752614736557007]","[0.0011493677739053965, 3.239764928817749, 1.6782760620117188, 1.3774701356887817, 1.7617231607437134, 3.4803848266601562, -2.951703754661139e-05, -8.872833023865212e-13]","[0.019246692886566445, 0.7308173375524951, 0.5496844877677586, 0.5959698003058889, 0.6115912155959627, 0.5840856642584181, -0.006217516580118486, -0.00012842892604794575]"
54500,1.1803370714187622,"[0.019542323425412178, 2.076303005218506, 2.274153709411621, 2.3094794750213623, 2.3012304306030273, 0.461933434009552, 5.435199273051694e-05, 2.2351738238057806e-08]",0.9362051486968994,"[2.826859474182129, 1.7208821773529053, 3.775010108947754, 3.5647943019866943, 2.9337167739868164, 4.872304916381836, 0.0036258145701140165, 1.7828037925937679e-06]","[3.0194872118753295, 1.8381464572676138, 4.032246686746144, 3.807706363235151, 3.1336259772446735, 5.204313310136758, 0.003872884671870022, 1.9042875325725841e-06]","[144.6531219482422, 0.8288203477859497, 1.6599626541137695, 1.543548822402954, 1.2748470306396484, 10.54763412475586, 66.69760131835938, 55.10689163208008]","[1.0481592416763306, -0.01686558872461319, 1.0141340494155884, 1.7681927680969238, 0.19332006573677063, 3.004976511001587, -7.605476275784895e-05, 3.1193295058074e-08]","[0.3960518286219681, -0.010468376736688902, 0.28694999411508404, 0.5298148292077376, 0.07038623334057244, 0.6587727055889278, -0.022405250347529795, 0.018689026452378472]"
55000,1.1807432174682617,"[0.0012759799137711525, 2.047476291656494, 2.3028531074523926, 2.3040733337402344, 2.310163974761963, 0.48005279898643494, 4.96769389428664e-05, 4.656605767650035e-08]",1.0262584686279297,"[0.06133599951863289, 2.7890164852142334, 3.9958975315093994, 1.951573371887207, 2.3086979389190674, 6.003331184387207, 0.002595730358734727, 5.599704763881164e-06]","[0.05976661961253961, 2.717655025973181, 3.893656085344435, 1.9016392376244065, 2.2496261999237994, 5.849726329092751, 0.002529314434993286, 5.456427337810684e-06]","[48.0693473815918, 1.3621728420257568, 1.7351943254470825, 0.84701007604599, 0.9993653893470764, 12.505563735961914, 52.241703033447266, 98.99407958984375]","[5.891134060220793e-05, 1.3373656272888184, 2.471984624862671, -0.3621636927127838, 0.8154323697090149, 4.162952423095703, 1.9588689610827714e-05, 2.3688089356710407e-07]","[0.0009358940904718773, 0.46724248136346536, 0.6028019775700146, -0.18082699782266975, 0.34416292036656626, 0.6756976227115048, 0.007353414622008748, 0.04122001530005776]"
55500,1.133086085319519,"[0.002027401002123952, 1.9384050369262695, 2.2440450191497803, 2.3097219467163086, 2.299762725830078, 0.27066391706466675, 6.201081851031631e-05, 9.313224857976365e-09]",0.8295724391937256,"[0.10613421350717545, 2.4086241722106934, 2.8958487510681152, 2.119311571121216, 2.976745843887329, 3.244335412979126, 0.0032026441767811775, 9.659358966018772e-07]","[0.1279384517768321, 2.9034524996414692, 3.490772612796341, 2.5547034484185707, 3.5882892237602237, 3.9108524580835233, 0.0038605961643251763, 1.1643779987925893e-06]","[52.34962844848633, 1.2425804138183594, 1.2904592752456665, 0.9175613522529602, 1.2943708896636963, 11.98658275604248, 51.638214111328125, 50.01422119140625]","[-0.0038579392712563276, 0.34314846992492676, 1.883118748664856, 0.7336127758026123, 1.2701832056045532, 1.2794674634933472, -0.0001490678550908342, -8.766471104593165e-09]","[-0.043817305338664105, 0.1717349591654803, 0.783876269452922, 0.4172705761648222, 0.5143636804086771, 0.47538906112741836, -0.05610751025167247, -0.010940122493993718]"
56000,1.1938285827636719,"[0.0006223731325007975, 2.1037392616271973, 2.281554937362671, 2.317950963973999, 2.306561231613159, 0.538946270942688, 0.0012541705509647727, 0.0]",1.5822609663009644,"[0.02279418706893921, 3.7873315811157227, 2.76474666595459, 3.110591411590576, 2.567575693130493, 10.712687492370605, 0.17474834620952606, 2.5608484222061634e-09]","[0.01440608569282211, 2.3936200549583226, 1.7473392347016308, 1.9659155334297147, 1.6227258004935896, 6.770493439786296, 0.11044217732176988, 1.6184741182062758e-09]","[36.62404251098633, 1.8002856969833374, 1.2117817401885986, 1.3419573307037354, 1.1131616830825806, 19.877098083496094, 139.3326873779297, 0.2560848295688629]","[0.0009328364976681769, 1.939591407775879, 0.9971860647201538, 1.4063324928283691, 1.0592710971832275, 14.612062454223633, 0.013021940365433693, 2.032149448716325e-10]","[0.02586445354464628, 0.32366728726974586, 0.22795165171968632, 0.2857372944193472, 0.26073885406287994, 0.8620549887027776, 0.04709605320633837, 0.05015262352556718]"
56500,1.1662909984588623,"[0.0006292570615187287, 2.1822264194488525, 2.2462048530578613, 2.287994146347046, 2.317456007003784, 0.2957877516746521, 2.923513784480747e-05, 6.1467218870348e-08]",0.7876485586166382,"[0.019085701555013657, 1.916247010231018, 2.7986202239990234, 2.1499922275543213, 2.98458194732666, 3.7606618404388428, 0.0010705854510888457, 7.639573595952243e-06]","[0.024231240375192496, 2.4328705858315267, 3.5531331751743345, 2.729633926240394, 3.7892305072817463, 4.774542909141817, 0.0013592171779875212, 9.699216119140455e-06]","[30.330049514770508, 0.8781155943870544, 1.2459328174591064, 0.9396843314170837, 1.287869930267334, 12.714055061340332, 36.607295989990234, 106.89619445800781]","[0.000198319015908055, 0.9576671719551086, 1.147496223449707, 0.049408502876758575, 1.3472065925598145, 1.4611533880233765, -7.888792424637359e-06, -4.308068923819519e-08]","[0.013192398081303344, 0.634498540657051, 0.520564818981123, 0.02917644149622547, 0.5730839017137314, 0.49328628807176855, -0.009355278248601677, -0.007159472763140777]"
57000,1.1783602237701416,"[0.003193499753251672, 2.149247646331787, 2.303520679473877, 2.3052139282226562, 2.293226718902588, 0.37162044644355774, 0.0008591317455284297, 9.313223969797946e-09]",1.4648895263671875,"[0.20152495801448822, 2.3088643550872803, 3.04081654548645, 3.3965423107147217, 2.5936241149902344, 9.243613243103027, 0.1349838674068451, 9.337140340903716e-07]","[0.1375700722731321, 1.576135478839203, 2.075799226326261, 2.3186337601429123, 1.770525400247909, 6.310109449704696, 0.09214610725055467, 6.373955286620897e-07]","[63.10453796386719, 1.0742663145065308, 1.3200734853744507, 1.4734174013137817, 1.130993366241455, 24.87380027770996, 157.11477661132812, 48.34584045410156]","[0.008813541382551193, 1.2518842220306396, 1.7593103647232056, 1.7987351417541504, 1.512772560119629, 10.816082000732422, 0.019612329080700874, 5.721885187881526e-08]","[0.02985497657506894, 0.37013561277189216, 0.39495477401250856, 0.3615141633144796, 0.398163759968262, 0.7987729165832703, 0.09918418543647112, 0.04183313180031805]"
57500,1.1794917583465576,"[0.0019446001388132572, 2.1224045753479004, 2.307246208190918, 2.296677589416504, 2.3007402420043945, 0.406669020652771, 0.00025181338423863053, 9.313223081619526e-09]",0.8395148515701294,"[0.10687033087015152, 2.7257397174835205, 3.0388832092285156, 1.86520254611969, 1.946319818496704, 4.982156276702881, 0.020961610600352287, 9.158551392829395e-07]","[0.12730010752075901, 3.2468034512857264, 3.619808754478789, 2.2217624174619846, 2.3183864047866902, 5.9345659786540335, 0.02496871920865744, 1.0909338144167816e-06]","[54.95719909667969, 1.2842695713043213, 1.3171039819717407, 0.8121307492256165, 0.8459537625312805, 12.251133918762207, 83.23932647705078, 47.421142578125]","[0.0005373433232307434, 0.9902859330177307, 0.5386859178543091, 0.25710242986679077, 0.9149088263511658, 2.9365272521972656, 0.00023390882415696979, 2.861540693288589e-08]","[0.00598916557224187, 0.4327607293109477, 0.21115104225961556, 0.1641919263038304, 0.5599319238363449, 0.7020827555370478, 0.013292099186743034, 0.0372172908124392]"
58000,1.1634963750839233,"[0.0034832528326660395, 2.118563652038574, 2.255931854248047, 2.3026089668273926, 2.3058300018310547, 0.32146477699279785, 8.81373998709023e-05, 1.8626450382086546e-09]",0.9296205639839172,"[0.18155483901500702, 2.4013354778289795, 2.9071414470672607, 3.566182851791382, 2.8526241779327393, 4.12270975112915, 0.003615886904299259, 3.2795017546050076e-07]","[0.19529993854368735, 2.5831350669976394, 3.1272344434901673, 3.8361703580527484, 3.068589797226227, 4.434830629672339, 0.003889637390123198, 3.5277852939812377e-07]","[52.12206268310547, 1.1334733963012695, 1.288665533065796, 1.548757553100586, 1.2371355295181274, 12.824763298034668, 41.02091598510742, 27.645620346069336]","[0.002595597878098488, 0.1902819275856018, 0.9824634194374084, 1.6195595264434814, 1.9109822511672974, 2.2078475952148438, -0.0001759345323080197, -5.308444350760055e-09]","[0.015378849950770148, 0.08523912498656537, 0.3635335554925196, 0.48852589106472977, 0.7206201015204422, 0.5760770961146332, -0.05233961579663234, -0.017412201296188715]"
58500,1.167400598526001,"[0.006189880892634392, 2.108761787414551, 2.307497262954712, 2.3121790885925293, 2.2988712787628174, 0.30548524856567383, 0.0002198442380176857, 1.3038510715546181e-08]",1.001989483833313,"[0.41721880435943604, 4.91139554977417, 1.8471660614013672, 2.213056802749634, 2.772901773452759, 5.562832355499268, 0.013104917481541634, 7.818233825673815e-06]","[0.4163904023855433, 4.9016438086601815, 1.8434984510362928, 2.208662704006771, 2.767396083683896, 5.551787164689124, 0.013078897226951052, 7.802710459358898e-06]","[67.40325927734375, 2.329042434692383, 0.8005062937736511, 0.9571303725242615, 1.2062013149261475, 18.209823608398438, 59.6072998046875, 339.3550109863281]","[0.03558305278420448, 2.508185625076294, 0.1030585765838623, 0.42234763503074646, 1.2678295373916626, 3.694606304168701, 0.00025366016780026257, 2.3546537164520487e-08]","[0.08511697235264593, 0.5096729662187015, 0.05568202689610494, 0.19046463202719519, 0.45631339389709275, 0.662840492648873, 0.019317673488517664, 0.0030057664233012313]"
59000,1.1459141969680786,"[0.007949098013341427, 2.0611634254455566, 2.2554373741149902, 2.3043947219848633, 2.305117607116699, 0.23310650885105133, 0.00014450799790211022, 1.7508767768958933e-07]",0.7614691257476807,"[0.6046977639198303, 3.660060167312622, 3.5873525142669678, 2.606696128845215, 2.1242856979370117, 4.370569229125977, 0.006824350915849209, 1.8938342691399157e-05]","[0.7941198710139197, 4.806577238070995, 4.711093848676496, 3.4232459868753313, 2.7897200636351367, 5.73965388922965, 0.00896208485031935, 2.4870795218130143e-05]","[76.0711441040039, 1.7757253646850586, 1.590535283088684, 1.131184697151184, 0.9215520024299622, 18.749235153198242, 47.22146224975586, 102.32093048095703]","[0.04261775314807892, 1.0066683292388916, 0.5780386328697205, 0.49844083189964294, 0.19438879191875458, 2.3183062076568604, 0.0002213852567365393, -8.792004990709756e-08]","[0.09255500052056809, 0.3611984528926309, 0.21160723421106867, 0.251113988399509, 0.12017274909389747, 0.696595228055423, 0.04260249611490076, -0.006096683582693004]"
59500,1.1368149518966675,"[0.000961691839620471, 2.0385568141937256, 2.226612091064453, 2.311713933944702, 2.3078527450561523, 0.2086462527513504, 0.00017562754510436207, 5.587934559514451e-09]",0.9575692415237427,"[0.035820238292217255, 2.9145867824554443, 2.2840099334716797, 2.7701075077056885, 2.2931363582611084, 4.487976551055908, 0.010892719961702824, 7.624097406733199e-07]","[0.03740746542278019, 3.0437347567864395, 2.385216477752798, 2.8928534748022234, 2.3947473026724726, 4.686842847953601, 0.011375386227286982, 7.961928052953402e-07]","[37.24671936035156, 1.4297304153442383, 1.02577805519104, 1.1982916593551636, 0.9936233162879944, 21.509977340698242, 62.01817321777344, 48.910247802734375]","[0.00011920793622266501, 1.1973289251327515, 1.446266531944275, 1.8482002019882202, 0.37125134468078613, 2.471879005432129, 0.00046520488103851676, -1.0443970133167113e-08]","[0.0034754137198345723, 0.4290088939518239, 0.6612720404039099, 0.6967583813421836, 0.16907055085406136, 0.5751835306419876, 0.04460029555934116, -0.014305630301454136]"
60000,1.1527200937271118,"[0.0006794189102947712, 2.060598373413086, 2.2542994022369385, 2.3025007247924805, 2.3181135654449463, 0.28528398275375366, 0.00027281962684355676, 1.2450658687157556e-05]",0.9761924147605896,"[0.03347985818982124, 2.237565755844116, 3.387416362762451, 3.3378794193267822, 3.305743455886841, 5.565927028656006, 0.021885903552174568, 0.0011441599344834685]","[0.03429637198936047, 2.2921359785333686, 3.4700293830834696, 3.4192843222874196, 3.386364620234805, 5.7016700237535085, 0.022419661555700642, 0.0011720639468030213]","[49.27647018432617, 1.0858815908432007, 1.502647042274475, 1.4496757984161377, 1.426048994064331, 19.510128021240234, 80.21820831298828, 91.82178497314453]","[-0.00024440104607492685, 0.7200173735618591, 1.6139190196990967, 1.438494324684143, 0.0717841163277626, 3.7788326740264893, 0.0008352901786565781, -2.448607665428426e-05]","[-0.007477975223137572, 0.32963380239039053, 0.4880650732025579, 0.44147089834273323, 0.02224455811085712, 0.6954801271136198, 0.03909646264255404, -0.021922851402582502]"
60500,1.1718008518218994,"[0.012872273102402687, 1.980870008468628, 2.2299575805664062, 2.308070659637451, 2.3033435344696045, 0.5392464399337769, 4.6125725930323824e-05, 6.612263518945838e-07]",1.6664613485336304,"[1.8873977661132812, 2.0131397247314453, 2.646655797958374, 2.867377281188965, 4.266862869262695, 10.789448738098145, 0.002488845493644476, 5.618713112198748e-05]","[1.132578182970796, 1.2080326534442984, 1.588189129191173, 1.7206383356638044, 2.5604331435692984, 6.4744668381250525, 0.00149349128069156, 3.371643223014337e-05]","[146.62493896484375, 1.0162906646728516, 1.1868637800216675, 1.2423264980316162, 1.8524647951126099, 20.00838279724121, 53.946163177490234, 83.70816802978516]","[0.4459576904773712, 1.2119274139404297, 1.493476152420044, 0.8406640291213989, 3.159574031829834, 15.065065383911133, 7.75151202105917e-05, 5.764457910117926e-06]","[0.14178653058961163, 0.3612496586845684, 0.3386145245364893, 0.17593100347233787, 0.4443494071375618, 0.8378697664890165, 0.018689308936436038, 0.06156393477789429]"
61000,1.1405136585235596,"[0.0008651337120682001, 2.047429084777832, 2.2760794162750244, 2.301694869995117, 2.308591604232788, 0.18928299844264984, 0.00016636340296827257, 4.0978157755944267e-08]",0.6933969855308533,"[0.05451442673802376, 2.973644495010376, 1.7941850423812866, 1.6944606304168701, 2.6435372829437256, 4.187984943389893, 0.017172276973724365, 3.1322758786700433e-06]","[0.07861935929284206, 4.288516617553223, 2.5875293371915773, 2.443709254258755, 3.8124441526377235, 6.039808408142473, 0.024765433556907596, 4.517290879584694e-06]","[63.01198959350586, 1.4523797035217285, 0.7882787585258484, 0.736179530620575, 1.145086646080017, 22.125520706176758, 103.21527862548828, 61.44348907470703]","[0.0003864223253913224, 0.6361598968505859, 0.29065215587615967, 0.3203272521495819, 0.4347940683364868, 2.1642255783081055, -0.00015088357031345367, 6.250169803934114e-08]","[0.010222775203895263, 0.3085285031433113, 0.23362771834353993, 0.2726342766983183, 0.2372008393672811, 0.7452731318978072, -0.012671619342640519, 0.02877728785864644]"
61500,1.1338510513305664,"[0.0008898883825168014, 2.022002696990967, 2.302830934524536, 2.312316656112671, 2.309696674346924, 0.12290771305561066, 0.00016396013961639255, 5.401589078246616e-07]",0.8652830123901367,"[0.030601665377616882, 2.6174709796905518, 3.4406020641326904, 2.615116596221924, 2.768202781677246, 2.117194175720215, 0.011325298808515072, 7.309670036192983e-05]","[0.035366076693320404, 3.02498828962378, 3.9762736756253343, 3.0222673492667926, 3.1991877131977318, 2.4468227682778307, 0.013088548655579926, 8.447721648899327e-05]","[34.3878173828125, 1.2944942712783813, 1.4940749406814575, 1.130950927734375, 1.1985136270523071, 17.22588539123535, 69.06927490234375, 132.8647003173828]","[0.0004001710331067443, 0.6709368228912354, 1.6524544954299927, 1.188701868057251, 1.8779356479644775, 0.5988842248916626, 0.00040490677929483354, -6.788391004874939e-08]","[0.015112712098967255, 0.2962385511559347, 0.5550561076136017, 0.5253197280952795, 0.7840154620681563, 0.32690683836243095, 0.041318752547785075, -0.0010732747167084729]"
